epoch,phase,train_loss,val_loss,train_miou,val_miou,train_damage_f1,val_damage_f1,train_pixel_accuracy,val_pixel_accuracy,train_mean_dice,val_mean_dice,val_f1_nodmg,val_f1_minor,val_f1_major,val_f1_destroyed,lr,epoch_time_sec
11,1,2.5239307551511696,2.4804388429437365,0.3916894495487213,0.42576074600219727,0.38080984354019165,0.4243543744087219,0.9382973313331604,0.9414727091789246,0.4988977015018463,0.5341445207595825,0.6301428079605103,0.03877001255750656,0.429525762796402,0.5989788174629211,5.046497434935074e-05,626.1756579875946
12,1,2.5223276194717204,2.493209549358913,0.40089869499206543,0.4304375648498535,0.39513304829597473,0.4310940206050873,0.9396266937255859,0.9458640813827515,0.5104414820671082,0.5400379300117493,0.6474867463111877,0.06062398478388786,0.42562174797058105,0.5906435251235962,2.955195934094537e-05,621.4595320224762
13,1,2.516637839802674,2.477822576250349,0.410658061504364,0.4216237962245941,0.41189640760421753,0.42145800590515137,0.9404768943786621,0.9397301077842712,0.5239249467849731,0.5316500663757324,0.6243469715118408,0.05616822838783264,0.42264264822006226,0.5826742053031921,1.3924954082431153e-05,618.2443907260895
14,1,2.5168694272637366,2.478460855143411,0.41155514121055603,0.43015527725219727,0.4121052622795105,0.4321691393852234,0.941135048866272,0.94532710313797,0.5241392850875854,0.5408271551132202,0.6509138941764832,0.0726274698972702,0.42452123761177063,0.5806139707565308,4.26693369029605e-06,641.3197615146637
15,1,2.524302272817918,2.483634490626199,0.4124980568885803,0.4101916253566742,0.4142974317073822,0.40027254819869995,0.9410749673843384,0.9415016174316406,0.5258983373641968,0.5149757862091064,0.6236475706100464,0.04573984071612358,0.33808112144470215,0.5936217308044434,1e-06,641.3059513568878
16,2,2.5650751324636594,2.5052494083132064,0.3716854453086853,0.3929232656955719,0.3507919907569885,0.3761591911315918,0.9351103901863098,0.9364309310913086,0.4745865762233734,0.49520182609558105,0.6211951375007629,0.005774791352450848,0.3722834885120392,0.5053834319114685,9.981884322978577e-06,643.9718596935272
17,2,2.5551372591938293,2.485183109555926,0.37964823842048645,0.398031622171402,0.36550652980804443,0.38656914234161377,0.9358946084976196,0.9244888424873352,0.48645299673080444,0.5020589828491211,0.5727452039718628,0.004824555944651365,0.36390069127082825,0.6048060059547424,9.927683148693834e-06,651.2787127494812
18,2,2.553644210951669,2.526063868829182,0.3854300379753113,0.3794989585876465,0.37336599826812744,0.3358950614929199,0.9373686909675598,0.9437367916107178,0.4928867220878601,0.4638460576534271,0.6267980337142944,0.04744148626923561,0.06974833458662033,0.599592387676239,9.83783287313134e-06,628.4541070461273
19,2,2.5462008762572492,2.5472786009311674,0.3972797393798828,0.3967069089412689,0.3941670060157776,0.3774675726890564,0.9377986788749695,0.9389606714248657,0.5094774961471558,0.49692898988723755,0.6186738610267639,0.01752195507287979,0.3094533681869507,0.5642211437225342,9.713056917878818e-06,628.1898415088654
20,2,2.53684124478272,2.5071523240634375,0.4016640782356262,0.4111912250518799,0.4002835750579834,0.4103910028934479,0.9384676218032837,0.9388177990913391,0.5144372582435608,0.5226966738700867,0.6229265928268433,0.08219687640666962,0.40811315178871155,0.5283273458480835,9.554359905560887e-06,637.9505567550659
21,2,2.526258338455643,2.508436642374311,0.4103054106235504,0.3901202082633972,0.41668736934661865,0.3754735589027405,0.939666211605072,0.941498339176178,0.5276800394058228,0.4952565133571625,0.6432088613510132,0.18164150416851044,0.19115157425403595,0.48589232563972473,9.363019571208398e-06,663.0543732643127
22,2,2.523862637473004,2.49869122505188,0.41440945863723755,0.3944679796695709,0.42160719633102417,0.37603235244750977,0.939723551273346,0.9421598315238953,0.5315828919410706,0.4956663250923157,0.6263296008110046,0.10057907551527023,0.20850633084774017,0.5687143206596375,9.140576474687263e-06,625.4773609638214
23,2,2.519642279616424,2.486184858424323,0.4211411476135254,0.40759068727493286,0.43273353576660156,0.39802372455596924,0.9408358335494995,0.9400601983070374,0.5406013131141663,0.5129944682121277,0.618621826171875,0.11791657656431198,0.24177537858486176,0.6137810945510864,8.88882159701625e-06,630.4936435222626
24,2,2.506557178816625,2.4792799779347012,0.42699337005615234,0.42721596360206604,0.4419448673725128,0.4289928674697876,0.9410419464111328,0.9451347589492798,0.5479564070701599,0.5383137464523315,0.6377859115600586,0.13157431781291962,0.32468971610069275,0.6219215989112854,8.60978192044089e-06,630.8259227275848
25,2,2.508167854802949,2.4755600358758656,0.4327164590358734,0.45717653632164,0.45122969150543213,0.47749054431915283,0.9421731233596802,0.947128415107727,0.5555139780044556,0.5772207975387573,0.6623472571372986,0.18270955979824066,0.43876034021377563,0.6261450052261353,8.3057041083643e-06,646.4311292171478
26,2,2.4982821251664844,2.4670493500573296,0.43547487258911133,0.40073060989379883,0.45583289861679077,0.39727771282196045,0.9423174858093262,0.9347785115242004,0.5591931343078613,0.511834979057312,0.606691837310791,0.1367083489894867,0.2950950860977173,0.5506156086921692,7.97903641653446e-06,628.2537229061127
27,2,2.4954420241926396,2.478063496521541,0.4425625205039978,0.4179694652557373,0.46716517210006714,0.41406822204589844,0.942752480506897,0.9380749464035034,0.5682999491691589,0.5255881547927856,0.6088219285011292,0.06508858501911163,0.35246148705482483,0.6299009919166565,7.632408981128493e-06,636.582097530365
28,2,2.5065687942717756,2.4702102993215833,0.4371337890625,0.40857210755348206,0.45908743143081665,0.4120592176914215,0.9426799416542053,0.9365322589874268,0.5618439316749573,0.5238749980926514,0.6210973858833313,0.21634265780448914,0.26793479919433594,0.542862057685852,7.268612642442656e-06,628.5818037986755
29,2,2.4877652779221533,2.468311915227345,0.4495468735694885,0.4228353500366211,0.4764281213283539,0.4302092492580414,0.9440162181854248,0.931395947933197,0.5757900476455688,0.5377928614616394,0.5919972658157349,0.15219978988170624,0.3361953794956207,0.6404445171356201,6.890576474687263e-06,646.8269701004028
30,2,2.4785497815481254,2.4765725101743428,0.4542369842529297,0.4347216486930847,0.48357364535331726,0.4487476050853729,0.9441820979118347,0.9462961554527283,0.5815087556838989,0.5542834997177124,0.665184497833252,0.23337917029857635,0.3445482850074768,0.5518784523010254,6.501344202803414e-06,630.9905488491058
31,2,2.476130631353174,2.4745444204126086,0.45799702405929565,0.4087649881839752,0.4887913465499878,0.40798789262771606,0.9453147053718567,0.9412672519683838,0.5858117341995239,0.5211223363876343,0.6343784332275391,0.20410366356372833,0.24663889408111572,0.5468306541442871,6.104049696179449e-06,625.9305543899536
32,2,2.482156497027193,2.4667726687022618,0.4600938856601715,0.47523099184036255,0.49298274517059326,0.5096036195755005,0.9452922344207764,0.9476693272590637,0.5891629457473755,0.6029739379882812,0.6718301177024841,0.2833719849586487,0.46049046516418457,0.622721791267395,5.701891736577317e-06,637.9321947097778
33,2,2.466057756223849,2.4605895127568926,0.4643118977546692,0.43552789092063904,0.4988161623477936,0.4464786946773529,0.9460113644599915,0.9440317749977112,0.5938752889633179,0.55219566822052,0.647031843662262,0.20468175411224365,0.31888678669929504,0.6153143644332886,5.298108263422683e-06,629.6566486358643
34,2,2.4628914645739965,2.4591297805309296,0.46539339423179626,0.43976321816444397,0.49976643919944763,0.4562644362449646,0.9458925724029541,0.9427897930145264,0.5946255922317505,0.5599141120910645,0.6472053527832031,0.22566097974777222,0.35003480315208435,0.6021565794944763,4.8959503038205505e-06,627.821982383728
35,2,2.4611503747957095,2.4626194970948356,0.4749217927455902,0.4410310685634613,0.5138302445411682,0.4541690945625305,0.9464711546897888,0.9475526213645935,0.6059074401855469,0.5587410926818848,0.661152720451355,0.24653871357440948,0.2960352599620819,0.6129496693611145,4.498655797196586e-06,776.9495227336884
36,2,2.4622313513287475,2.4898331241948264,0.47563719749450684,0.40364328026771545,0.515953004360199,0.4002767503261566,0.9468083381652832,0.9381126165390015,0.6076425313949585,0.514646053314209,0.6157770156860352,0.16999314725399017,0.257071316242218,0.5582655668258667,4.109423525312737e-06,650.9942727088928
37,2,2.4560507389051573,2.452795787368502,0.47646546363830566,0.4533614218235016,0.5164715647697449,0.4747374653816223,0.9470469951629639,0.9435966610908508,0.6080559492111206,0.5746607780456543,0.6417741775512695,0.19861823320388794,0.4229344427585602,0.635623037815094,3.7313873575573453e-06,639.0067715644836
38,2,2.447242749801704,2.4691992333957127,0.4801824986934662,0.435269832611084,0.521960973739624,0.446963906288147,0.9473568797111511,0.943956196308136,0.612484335899353,0.5526597499847412,0.656690776348114,0.27635183930397034,0.2534027099609375,0.6014103293418884,3.367591018871507e-06,641.7270226478577
39,2,2.4544750942715576,2.462197242464338,0.48333996534347534,0.4277210831642151,0.5257182717323303,0.4341805875301361,0.9481350183486938,0.9404656887054443,0.615566611289978,0.5419912934303284,0.6268261671066284,0.1762687712907791,0.3069847822189331,0.6266425848007202,3.0209635834655404e-06,635.0440518856049
40,2,2.4382045598966733,2.4710212205137525,0.49041518568992615,0.41904371976852417,0.5363411903381348,0.41874808073043823,0.9481539726257324,0.9419601559638977,0.6240488886833191,0.5298376679420471,0.6394303441047668,0.2260333150625229,0.20322401821613312,0.6063045859336853,2.694295891635701e-06,630.2427279949188
41,2,2.4474482029676436,2.4560738853045874,0.4924894869327545,0.4343739151954651,0.5392974019050598,0.4484122693538666,0.9485908150672913,0.9422808885574341,0.6264458298683167,0.5535318851470947,0.6462304592132568,0.2305477261543274,0.3232251703739166,0.5936456918716431,2.390218079559111e-06,638.4846928119659
42,2,2.4406260361628873,2.4560663717133657,0.49751991033554077,0.44887813925743103,0.5461903810501099,0.4712446331977844,0.9494202733039856,0.9447426795959473,0.6320322155952454,0.5720630288124084,0.6609522104263306,0.2648237645626068,0.36353352665901184,0.5956689715385437,2.111178402983752e-06,637.0499424934387
