epoch,phase,train_loss,val_loss,train_miou,val_miou,train_damage_f1,val_damage_f1,train_pixel_accuracy,val_pixel_accuracy,train_mean_dice,val_mean_dice,val_f1_nodmg,val_f1_minor,val_f1_major,val_f1_destroyed,lr,epoch_time_sec
16,2,2.7654940239862893,2.8249841928482056,0.4280312657356262,0.4045008718967438,0.43917736411094666,0.38881105184555054,0.9813398122787476,0.9833274483680725,0.5495855212211609,0.5094839930534363,0.6672897934913635,0.14984874427318573,0.3051207661628723,0.4329847991466522,9.981884322978577e-06,1541.3994510173798
17,2,2.759600055086744,2.8166334956884382,0.4483065605163574,0.4082648754119873,0.4700586199760437,0.409618079662323,0.982489824295044,0.9798938632011414,0.5743972063064575,0.5257842540740967,0.5611016750335693,0.3451012670993805,0.24479348957538605,0.48747584223747253,9.927683148693834e-06,1542.2833366394043
18,2,2.7578078347435175,2.8172023832798003,0.4464596211910248,0.39981117844581604,0.46711650490760803,0.3907581865787506,0.9827523231506348,0.9836596250534058,0.5720732808113098,0.5110862851142883,0.630218505859375,0.3163556158542633,0.26193878054618835,0.35451987385749817,9.83783287313134e-06,1541.7804605960846
19,2,2.7515379927783408,2.815716269612312,0.4599265456199646,0.38266223669052124,0.4868053197860718,0.3625640273094177,0.9833205938339233,0.9806950688362122,0.5878750085830688,0.4882339537143707,0.6170623898506165,0.3122982978820801,0.2314816415309906,0.2894138693809509,9.713056917878818e-06,1544.7519454956055
20,2,2.748522777572344,2.8063134372234346,0.46687793731689453,0.4356662333011627,0.4966612458229065,0.4510852098464966,0.9835622906684875,0.9833859801292419,0.5957804918289185,0.5593048930168152,0.6266857385635376,0.38672006130218506,0.32466447353363037,0.4662706255912781,9.554359905560887e-06,1547.629165649414
21,2,2.7526271230946158,2.809211903810501,0.46994686126708984,0.4315609335899353,0.5016129016876221,0.44333305954933167,0.9837350249290466,0.9839581251144409,0.5997570157051086,0.553172767162323,0.6263712048530579,0.3706892728805542,0.2995333969593048,0.4767383635044098,9.363019571208398e-06,1540.7496001720428
22,2,2.748241259127247,2.809482380747795,0.46989598870277405,0.44007381796836853,0.5013645887374878,0.45407330989837646,0.9838600754737854,0.9859146475791931,0.5995738506317139,0.5619710087776184,0.6667728424072266,0.3745042383670807,0.3415393531322479,0.43347683548927307,9.140576474687263e-06,1542.0613043308258
23,2,2.7424933274087953,2.806276094913483,0.481142520904541,0.41610604524612427,0.5174130201339722,0.4120135009288788,0.9842385053634644,0.9833194613456726,0.6124430894851685,0.5280343294143677,0.6448056697845459,0.34988895058631897,0.18253503739833832,0.47082433104515076,8.88882159701625e-06,1540.120465040207
24,2,2.7404585747366985,2.8011448711156843,0.4874853193759918,0.46100759506225586,0.5259654521942139,0.49107909202575684,0.9846205115318298,0.9829394817352295,0.6193181872367859,0.5912400484085083,0.6072608828544617,0.4102129340171814,0.39545392990112305,0.5513886213302612,8.60978192044089e-06,1545.65021109581
25,2,2.7410059641444326,2.808538034558296,0.4908524453639984,0.472980260848999,0.5311101078987122,0.5004690885543823,0.9845752120018005,0.9880446791648865,0.6234281659126282,0.5992822647094727,0.6975923180580139,0.4087555408477783,0.3708125054836273,0.5247159600257874,8.3057041083643e-06,1553.870248556137
26,2,2.744422257414418,2.799432796239853,0.4872964322566986,0.4447256624698639,0.5253521800041199,0.4566117823123932,0.984824538230896,0.9849801659584045,0.618853747844696,0.5638752579689026,0.6701840758323669,0.45537546277046204,0.22548680007457733,0.47540077567100525,7.97903641653446e-06,1548.019639492035
27,2,2.7401145110886365,2.804235044121742,0.49454012513160706,0.48774757981300354,0.5353861451148987,0.5207870602607727,0.9849812388420105,0.988543689250946,0.6268882155418396,0.6155794858932495,0.7089381217956543,0.4331791400909424,0.3842710554599762,0.5567600131034851,7.632408981128493e-06,1545.8781247138977
28,2,2.7388244390113385,2.797691336274147,0.4956565499305725,0.4648410677909851,0.5375556945800781,0.4931330382823944,0.9849801063537598,0.9861578345298767,0.6286243200302124,0.5932186841964722,0.6694225668907166,0.4330318868160248,0.3962656557559967,0.47381213307380676,7.268612642442656e-06,1550.197766304016
29,2,2.7370056628806623,2.7989195227622985,0.5118322968482971,0.4575807452201843,0.5593951940536499,0.4848187565803528,0.9855936169624329,0.9846624732017517,0.6461505889892578,0.5864115953445435,0.6432287693023682,0.42167162895202637,0.39942115545272827,0.47495344281196594,6.890576474687263e-06,1550.8748142719269
30,2,2.738168881863964,2.7996434569358826,0.506988525390625,0.4633454382419586,0.552516520023346,0.4892060160636902,0.9855297207832336,0.9864307641983032,0.640643298625946,0.5901058912277222,0.674151599407196,0.4242219626903534,0.3594058156013489,0.49904462695121765,6.501344202803414e-06,1545.9882562160492
31,2,2.736542212906962,2.7977737933397293,0.5080466270446777,0.4762211740016937,0.5537961721420288,0.509762167930603,0.9856089949607849,0.9865618944168091,0.6416749358177185,0.606561005115509,0.6725270748138428,0.45550116896629333,0.411311537027359,0.49970880150794983,6.104049696179449e-06,1552.8748397827148
32,2,2.7297069839255963,2.7992701798677446,0.5168305039405823,0.47875460982322693,0.5657012462615967,0.5114244222640991,0.985928475856781,0.9869991540908813,0.6512262225151062,0.6079410314559937,0.6841847896575928,0.41555488109588623,0.41361433267593384,0.5323437452316284,5.701891736577317e-06,1558.8723900318146
